id,county,name,type,location,name_of_good,price_of_good,notes,pre_post,date,time,temp,weather,duration,no_cases,case_rate,neg_rate,pct_fatality,geo_id
store_16,pierce,aldi,grocery,rural,exp_eggs,3.69,,post,5.27.20,1400,70,cloudy,60,43,103.4,2875,0,55109120901
store_16,pierce,aldi,grocery,rural,soda,0.65,,post,5.27.20,1400,70,cloudy,60,43,103.4,2875,0,55109120901
store_28,outagamie,pns,grocery,urban,chp_chkn,1.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,exp_chkn,6.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,potatoes,0.69,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,onions,0.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,apples,1.29,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,oranges,0.69,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,milk,2.19,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,chp_bttr,2.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,exp_bttr,5.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,yogurt,0.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,chp_eggs,2.79,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,exp_eggs,6.99,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_28,outagamie,pns,grocery,urban,soda,0.83,,post,5.31.20,,,,,230,124.5,4756,3,55087011502
store_6,grant,walmart,grocery,rural,chp_chkn,1.99,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,exp_chkn,4.44,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,potatoes,0.88,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,onions,0.68,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,apples,1.27,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,oranges,0.63,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,milk,1.84,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,chp_bttr,2.94,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,exp_bttr,5.98,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,yogurt,1.47,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,chp_eggs,0.8,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,exp_eggs,4.67,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_6,grant,walmart,grocery,rural,soda,0.79,,post,5.16.20,1600,70,cloudy,40,74,142.8,3232,14,55043960900
store_13,grant,kielers,liquor,rural,jack_daniels,21.98,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,smirnoff,13.98,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,absolut,22.98,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,chp_vodka,9.96,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,chp_scotch,9.97,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,exp_scotch,70.98,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,franzia,16.27,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,barefoot,5.48,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,miller_lite,10.48,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,spotted_cow,9.98,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_13,grant,kielers,liquor,rural,lagunitas,,,post,5.16.20,1700,70,cloudy,60,74,142.8,3232,14,55043961100
store_25,winnebago,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,exp_chkn,5.94,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,onions,0.78,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,apples,1.27,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,milk,1.79,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,exp_bttr,5.98,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,yogurt,2.36,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,chp_eggs,0.67,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_25,winnebago,walmart,grocery,urban,soda,0.67,,post,5.31.20,1500,70,sunny,60,249,146.5,4175,3,55139001803
store_18,lafayette,pig_wig,grocery,rural,chp_chkn,2.49,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,exp_chkn,5.19,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,potatoes,0.58,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,onions,0.89,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,apples,1.29,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,oranges,1.09,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,milk,2.39,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,chp_bttr,1.99,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,exp_bttr,6.49,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,yogurt,2.89,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,chp_eggs,1.39,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,exp_eggs,4.49,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_18,lafayette,pig_wig,grocery,rural,soda,1.09,,post,5.27.20,1100,81,sunny,85,25,149.4,2862,0,55065970200
store_24,fond_du_lac,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,exp_chkn,4.44,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,onions,0.78,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,apples,1.27,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,milk,2.05,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,exp_bttr,5.98,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,yogurt,2.37,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,chp_eggs,1.1,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_24,fond_du_lac,walmart,grocery,urban,soda,0.67,,post,5.31.20,1600,70,sunny,60,214,209.2,4943,2,55039040700
store_7,walworth,walmart,grocery,rural,chp_chkn,0.62,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,exp_chkn,5.49,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,potatoes,0.88,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,onions,0.78,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,apples,1.27,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,oranges,0.68,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,milk,1.79,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,chp_bttr,2.94,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,exp_bttr,3.82,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,yogurt,1.74,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,chp_eggs,0.84,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,exp_eggs,4.98,,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_7,walworth,walmart,grocery,rural,soda,0.33,.67/2L,post,5.17.20,1500,55,rainy,35,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,jack_daniels,25.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,smirnoff,14.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,absolut,21.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,chp_vodka,10.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,chp_scotch,17.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,exp_scotch,129.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,franzia,17.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,barefoot,8,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,miller_lite,10.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,spotted_cow,8.99,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_11,walworth,geneva_liq,liquor,rural,lagunitas,,,post,5.17.20,1500,55,rainy,65,284,275.7,1843,4,55127001605
store_22,kenosha,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,onions,0.78,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,apples,1.27,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,oranges,0.25,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,milk,2.08,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,chp_eggs,1.46,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,exp_eggs,4.98,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_22,kenosha,walmart,grocery,urban,soda,0.33,,post,6.01.20,1600,70,sunny,60,1178,699.8,4726,3,55059001200
store_20,milwaukee,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,onions,0.78,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,apples,1.27,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,oranges,0.63,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,milk,1.48,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,chp_eggs,0.48,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,exp_eggs,4.67,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_20,milwaukee,walmart,grocery,urban,soda,0.33,,post,6.01.20,1400,72,sunny,60,7799,817.3,4688,4,55079150100
store_21,racine,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,onions,0.78,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,apples,1.27,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,oranges,0.63,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,milk,2.21,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,chp_eggs,0.88,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,exp_eggs,4.98,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_21,racine,walmart,grocery,urban,soda,0.33,,post,6.01.20,1400,73,sunny,60,1733,886.9,5781,2,55101001701
store_26,brown,fresh_thyme,grocery,urban,chp_chkn,1.77,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,exp_chkn,9.99,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,potatoes,0.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,onions,0.99,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,apples,1.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,oranges,1.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,milk,2.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,chp_bttr,3.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,exp_bttr,6.99,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,yogurt,4.29,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,chp_eggs,2.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,exp_eggs,6.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_26,brown,fresh_thyme,grocery,urban,soda,3.49,,post,5.31.20,1530,70,sunny,60,2320,893,5879,2,55009021303
store_27,brown,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,exp_chkn,4.45,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,onions,0.78,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,apples,1.27,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,milk,1.48,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,exp_bttr,3.97,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,yogurt,1.47,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,chp_eggs,0.98,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_27,brown,walmart,grocery,urban,soda,0.67,,post,5.31.20,1730,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,chp_chkn,4.99,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,exp_chkn,4.99,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,potatoes,0.99,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,onions,0.99,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,apples,1.49,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,oranges,0.89,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,milk,1.48,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,chp_bttr,1.88,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,exp_bttr,5.29,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,yogurt,2.59,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,chp_eggs,1.19,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,exp_eggs,5.59,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
store_31,brown,fest_foods,grocery,urban,soda,1.19,,post,5.31.20,1430,70,sunny,60,2320,893,5879,2,55009020704
