"","id","county","name","type","location","gloves","mask","homeade","gender","age","uncover_nose","touch_face","remove_mask","broke_6ft","date","avg_zscore_price_index","median_zscore_price_index","pop_total","age_two_bins","case_rate","no_cases"
"51","store_1","dane","pns","grocery","urban",0,1,0,1,"e",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"52","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"53","store_1","dane","pns","grocery","urban",0,1,0,1,"e",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"54","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"55","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"56","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"57","store_1","dane","pns","grocery","urban",0,1,1,0,"e",0,0,1,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"58","store_1","dane","pns","grocery","urban",0,1,0,1,"e",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"59","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"60","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"61","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"62","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"63","store_1","dane","pns","grocery","urban",0,1,1,1,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"64","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"65","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"66","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"67","store_1","dane","pns","grocery","urban",1,1,1,1,"e",0,0,0,0,"5.16.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"68","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"69","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,1,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"70","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"71","store_1","dane","pns","grocery","urban",0,1,1,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"72","store_1","dane","pns","grocery","urban",0,1,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"73","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"74","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"75","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"76","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"77","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"78","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"79","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,1,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"80","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"81","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,1,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"82","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
