id,county,name,type,location,gloves,mask,homeade,gender,age,uncover_nose,touch_face,remove_mask,broke_6ft,pre_post,date,time,temp,weather,duration,no_cases,case_rate,neg_rate,pct_fatality,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,C,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,C,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,C,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,C,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,1,A,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,0,,0,Y,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_15,st_croix,econo_fds,grocery,rural,,1,,1,E,,,,,post,5.27.20,1300,70,cloudy,90,71,80.8,2813,0,,,,,
store_1,dane,pns,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,1,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,e,,,1,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,1,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,a,,,,1,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,0,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,0,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,1,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,0,e,,,1,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,a,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_1,dane,pns,grocery,urban,1,1,1,1,e,,,,,pre,5.16.20,1400,68,sunny,50,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,1,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,c,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,1,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,y,,1,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,1,a,,,1,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,1,y,,,1,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,1,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,1,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,1,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,1,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,0,,0,a,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,e,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,1,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
store_2,dane,woodmans,grocery,urban,,1,,0,y,,,,,pre,5.16.20,1500,70,sunny,48,538,101.5,3433,5,,,,,
